ref,date_premiere_apparition,source
MC461,2020-01-01,baseline_lancement
MC466,2020-01-01,baseline_lancement
MC481,2020-01-01,baseline_lancement
MENFIS_K,2020-01-01,baseline_lancement
MERINO4_DMC,2020-01-01,baseline_lancement
MG9N40231,2020-01-01,baseline_lancement
MILOS_K,2020-01-01,baseline_lancement
MINCE00,2020-01-01,baseline_lancement
MINE01,2020-01-01,baseline_lancement
MINI001,2020-01-01,baseline_lancement
MK0024,2020-01-01,baseline_lancement
MK0025,2020-01-01,baseline_lancement
MK0026,2020-01-01,baseline_lancement
MK0028,2020-01-01,baseline_lancement
MLDI415,2020-01-01,baseline_lancement
MLDI436,2020-01-01,baseline_lancement
MN22838,2020-01-01,baseline_lancement
MN25280,2020-01-01,baseline_lancement
MN26539,2020-01-01,baseline_lancement
MN27499,2020-01-01,baseline_lancement
MN28113,2020-01-01,baseline_lancement
MN28502,2020-01-01,baseline_lancement
MN29332,2020-01-01,baseline_lancement
MN31946,2020-01-01,baseline_lancement
MN32424,2020-01-01,baseline_lancement
MN33056,2020-01-01,baseline_lancement
MN34848,2020-01-01,baseline_lancement
MN36569,2020-01-01,baseline_lancement
MN36996,2020-01-01,baseline_lancement
MN37566,2020-01-01,baseline_lancement
MN37771,2020-01-01,baseline_lancement
MN38600,2020-01-01,baseline_lancement
MN38617,2020-01-01,baseline_lancement
MN38624,2020-01-01,baseline_lancement
MN39287,2020-01-01,baseline_lancement
MN41358,2020-01-01,baseline_lancement
MNC404,2020-01-01,baseline_lancement
MO242BX,2020-01-01,baseline_lancement
MOULINE_COLORI_DMC,2020-01-01,baseline_lancement
MOULINE_DMC,2020-01-01,baseline_lancement
MOULINE_ETOILE_DMC,2020-01-01,baseline_lancement
MOULINE_METAL_DMC,2020-01-01,baseline_lancement
MOULINE_VARIATION,2020-01-01,baseline_lancement
MPK009,2020-01-01,baseline_lancement
MPP2.001,2020-01-01,baseline_lancement
MPP2.008,2020-01-01,baseline_lancement
MPP2.NOEL,2020-01-01,baseline_lancement
MR4671.670,2020-01-01,baseline_lancement
MR4698,2020-01-01,baseline_lancement
MR4699,2020-01-01,baseline_lancement
MR4701E,2020-01-01,baseline_lancement
MR4702E.XL.622,2020-01-01,baseline_lancement
MR4725,2020-01-01,baseline_lancement
MR4729.633,2020-01-01,baseline_lancement
MRC1531439,2020-01-01,baseline_lancement
MRC1531441,2020-01-01,baseline_lancement
MRCK273877,2020-01-01,baseline_lancement
MRCU62282,2020-01-01,baseline_lancement
MRFB.647,2020-01-01,baseline_lancement
MRHG4700,2020-01-01,baseline_lancement
MRHH.605,2020-01-01,baseline_lancement
MRL.616,2020-01-01,baseline_lancement
MRLTLE.438,2020-01-01,baseline_lancement
MRM,2020-01-01,baseline_lancement
MRM.137,2020-01-01,baseline_lancement
MRM.587,2020-01-01,baseline_lancement
MRME.651,2020-01-01,baseline_lancement
MTR_2,2020-01-01,baseline_lancement
MTR_3,2020-01-01,baseline_lancement
MTR_5,2020-01-01,baseline_lancement
MTR_6,2020-01-01,baseline_lancement
MTR_7,2020-01-01,baseline_lancement
MUSKSILVER,2020-01-01,baseline_lancement
MV0033L_130,2020-01-01,baseline_lancement
MV0034L_135,2026-08-18,git_reconstruit
MV0034L_175,2020-01-01,baseline_lancement
MYRIADE,2020-01-01,baseline_lancement
N5005,2020-01-01,baseline_lancement
NATURA_DENIM_DMC,2020-01-01,baseline_lancement
NATURA_DMC,2020-01-01,baseline_lancement
NATURA_GLAM,2020-01-01,baseline_lancement
NATURA_LINEN_DMC,2020-01-01,baseline_lancement
NATURA_MED_DMC,2020-01-01,baseline_lancement
NATURA_XL_DMC,2020-01-01,baseline_lancement
NCL.594,2020-01-01,baseline_lancement
NCL.638,2020-01-01,baseline_lancement
NE041,2020-01-01,baseline_lancement
NE045,2020-01-01,baseline_lancement
NE058,2026-08-18,git_reconstruit
NE080,2026-08-28,git_reconstruit
NE081,2026-08-18,git_reconstruit
NE082,2020-01-01,baseline_lancement
NL4147,2020-01-01,baseline_lancement
NL4165,2020-01-01,baseline_lancement
NL4166,2020-01-01,baseline_lancement
NL4189.B,2020-01-01,baseline_lancement
NL4192,2020-01-01,baseline_lancement
NL6546,2020-01-01,baseline_lancement
NL_10,2020-01-01,baseline_lancement
NOMADE_CB_,2020-01-01,baseline_lancement
OD.45051,2020-01-01,baseline_lancement
OD.45066,2020-01-01,baseline_lancement
OD.45067,2020-01-01,baseline_lancement
OD.45068,2020-01-01,baseline_lancement
OD.45073,2020-01-01,baseline_lancement
OD.45074,2020-01-01,baseline_lancement
OD.45122,2020-01-01,baseline_lancement
OD.45139,2020-01-01,baseline_lancement
OLY4500,2020-01-01,baseline_lancement
ONYX_40,2020-01-01,baseline_lancement
ONYX_4000,2020-01-01,baseline_lancement
OOOPS11,2020-01-01,baseline_lancement
OOOPS12,2020-01-01,baseline_lancement
OR2183D,2020-01-01,baseline_lancement
OR3618H,2020-01-01,baseline_lancement
OR97,2020-01-01,baseline_lancement
P.282.10,2020-01-01,baseline_lancement
P100.10,2020-01-01,baseline_lancement
P100.25.014,2020-01-01,baseline_lancement
P100.25.101,2020-01-01,baseline_lancement
P100_25,2020-01-01,baseline_lancement
P10116,2020-01-01,baseline_lancement
P10117,2020-01-01,baseline_lancement
P200,2020-01-01,baseline_lancement
P200.BLC,2020-01-01,baseline_lancement
P201.15,2020-01-01,baseline_lancement
P203,2020-01-01,baseline_lancement
P205,2020-01-01,baseline_lancement
P212,2020-01-01,baseline_lancement
P215,2020-01-01,baseline_lancement
P219,2020-01-01,baseline_lancement
P224,2020-01-01,baseline_lancement
P226,2020-01-01,baseline_lancement
P228,2020-01-01,baseline_lancement
P237,2020-01-01,baseline_lancement
P238,2020-01-01,baseline_lancement
P239,2020-01-01,baseline_lancement
P244,2020-01-01,baseline_lancement
P245.100,2020-01-01,baseline_lancement
P245.50,2020-01-01,baseline_lancement
P266,2020-01-01,baseline_lancement
P274,2020-01-01,baseline_lancement
PAK061,2026-08-18,git_reconstruit
PAK070,2020-01-01,baseline_lancement
PAK103,2026-08-18,git_reconstruit
PAK119,2026-08-18,git_reconstruit
PAK120,2026-08-18,git_reconstruit
PAK130,2020-01-01,baseline_lancement
PAK132,2020-01-01,baseline_lancement
PAK136,2026-08-18,git_reconstruit
PAK137,2020-01-01,baseline_lancement
PAK138,2020-01-01,baseline_lancement
PAK141,2020-01-01,baseline_lancement
PAK142,2026-08-18,git_reconstruit
PAK147,2020-01-01,baseline_lancement
PAK149,2020-01-01,baseline_lancement
PAK219,2026-08-18,git_reconstruit
PAK244,2020-01-01,baseline_lancement
PAK248,2020-01-01,baseline_lancement
PAK257,2020-01-01,baseline_lancement
PAK281,2026-08-18,git_reconstruit
PAK291,2026-08-18,git_reconstruit
PAK296,2026-08-18,git_reconstruit
PAK298,2026-08-18,git_reconstruit
PAK335,2026-08-18,git_reconstruit
PAK337,2026-08-18,git_reconstruit
PAK342,2026-08-18,git_reconstruit
PAK344,2020-01-01,baseline_lancement
PAK346,2026-08-18,git_reconstruit
PAK347,2020-01-01,baseline_lancement
PAK351,2020-01-01,baseline_lancement
PAK352,2026-08-18,git_reconstruit
PAK353,2026-08-18,git_reconstruit
PAK361,2026-08-18,git_reconstruit
PAK362,2020-01-01,baseline_lancement
PAK367,2020-01-01,baseline_lancement
PAK369,2020-01-01,baseline_lancement
PAK388,2026-08-18,git_reconstruit
PAK410,2026-08-18,git_reconstruit
PALJUT-01,2020-01-01,baseline_lancement
PATRON_FABRICARTEM,2020-01-01,baseline_lancement
PATRON_FAUVE,2020-01-01,baseline_lancement
PATRON_IKA,2020-01-01,baseline_lancement
PATRON_KATIA,2020-01-01,baseline_lancement
PATRON_WISSIEW,2020-01-01,baseline_lancement
PB.010,2020-01-01,baseline_lancement
PB.010U,2020-01-01,baseline_lancement
PB.050,2020-01-01,baseline_lancement
PB.050N,2020-01-01,baseline_lancement
PCE,2020-01-01,baseline_lancement
PCFP.642,2020-01-01,baseline_lancement
PE1007,2020-01-01,baseline_lancement
PE1011,2020-01-01,baseline_lancement
PERLE_12B_DMC,2020-01-01,baseline_lancement
PERLE_5B_DMC,2020-01-01,baseline_lancement
PERLE_5E_DMC,2020-01-01,baseline_lancement
PERLE_8B_DMC,2020-01-01,baseline_lancement
PERLE_METALISE_DMC,2020-01-01,baseline_lancement
PHIL_11,2020-01-01,baseline_lancement
PHIL_12,2020-01-01,baseline_lancement
PHIL_13,2020-01-01,baseline_lancement
PHIL_15,2020-01-01,baseline_lancement
PHIL_26,2020-01-01,baseline_lancement
PHIL_28,2020-01-01,baseline_lancement
PHIL_45B,2020-01-01,baseline_lancement
PHIL_5.5B,2020-01-01,baseline_lancement
PHIL_55,2020-01-01,baseline_lancement
PHIL_5B,2020-01-01,baseline_lancement
PHIL_65,2020-01-01,baseline_lancement
PHIL_A10,2020-01-01,baseline_lancement
PHIL_SEQUINS,2020-01-01,baseline_lancement
PIROUETTE_DMC,2020-01-01,baseline_lancement
PN002K,2020-01-01,baseline_lancement
PN003K,2020-01-01,baseline_lancement
PN007K,2020-01-01,baseline_lancement
PN011K,2020-01-01,baseline_lancement
PN012K,2020-01-01,baseline_lancement
PNC301,2020-01-01,baseline_lancement
PNC302,2020-01-01,baseline_lancement
PNC306,2020-01-01,baseline_lancement
POLYNESIA_K,2020-01-01,baseline_lancement
POMPOL,2020-01-01,baseline_lancement
POMPOL_122,2020-01-01,baseline_lancement
PORTE_BOBINE,2020-01-01,baseline_lancement
PRESTO,2020-01-01,baseline_lancement
PRY086103,2020-01-01,baseline_lancement
PRY225104,2020-01-01,baseline_lancement
PRY225170,2020-01-01,baseline_lancement
PRY390700,2020-01-01,baseline_lancement
PRY390900,2020-01-01,baseline_lancement
PRY390902,2020-01-01,baseline_lancement
PRY390903,2020-01-01,baseline_lancement
PRY393004,2020-01-01,baseline_lancement
PRY393031,2020-01-01,baseline_lancement
PRY401205,2020-01-01,baseline_lancement
PRY403150,2020-01-01,baseline_lancement
PRY403170,2020-01-01,baseline_lancement
PRY416130,2020-01-01,baseline_lancement
PRY416158,2020-01-01,baseline_lancement
PRY416160,2020-01-01,baseline_lancement
PRY416242,2020-01-01,baseline_lancement
PRY416295,2020-01-01,baseline_lancement
PRY416296,2020-01-01,baseline_lancement
PRY416385,2020-01-01,baseline_lancement
PRY416651,2020-01-01,baseline_lancement
PRY416655,2020-01-01,baseline_lancement
PRY416670,2020-01-01,baseline_lancement
PRY416671,2020-01-01,baseline_lancement
PRY416681,2020-01-01,baseline_lancement
PRY417110,2020-01-01,baseline_lancement
PRY418204,2020-01-01,baseline_lancement
PRY418209,2020-01-01,baseline_lancement
PRY418213,2020-01-01,baseline_lancement
PRY418400,2020-01-01,baseline_lancement
PRY418412,2020-01-01,baseline_lancement
PRY431700,2020-01-01,baseline_lancement
PRY526805,2020-01-01,baseline_lancement
PRY610294,2020-01-01,baseline_lancement
PRY610362,2020-01-01,baseline_lancement
PRY611143,2020-01-01,baseline_lancement
PRY611307,2020-01-01,baseline_lancement
PRY611308,2020-01-01,baseline_lancement
PRY611313,2020-01-01,baseline_lancement
PRY611319,2020-01-01,baseline_lancement
PRY611367,2020-01-01,baseline_lancement
PRY611370,2020-01-01,baseline_lancement
PRY611372,2020-01-01,baseline_lancement
PRY611700,2020-01-01,baseline_lancement
PRY611907,2020-01-01,baseline_lancement
PRY611908,2020-01-01,baseline_lancement
PRY611909,2020-01-01,baseline_lancement
PRY611911,2020-01-01,baseline_lancement
PRY611915,2020-01-01,baseline_lancement
PRY611937,2020-01-01,baseline_lancement
PRY612399,2020-01-01,baseline_lancement
PRY612551,2020-01-01,baseline_lancement
PRY615244,2020-01-01,baseline_lancement
PRY615939,2020-01-01,baseline_lancement
PRY615940,2020-01-01,baseline_lancement
PRY622237,2020-01-01,baseline_lancement
PRY624144,2020-01-01,baseline_lancement
PRY624170,2020-01-01,baseline_lancement
PRY673117,2020-01-01,baseline_lancement
PRY673125,2020-01-01,baseline_lancement
PRY673127,2020-01-01,baseline_lancement
PRY673128,2020-01-01,baseline_lancement
PRY673134,2020-01-01,baseline_lancement
PRY673137,2020-01-01,baseline_lancement
PRY910106,2020-01-01,baseline_lancement
PRY957463,2020-01-01,baseline_lancement
PRY968020,2020-01-01,baseline_lancement
PRY968210,2020-01-01,baseline_lancement
PRY968230,2020-01-01,baseline_lancement
PRY991941,2020-01-01,baseline_lancement
PRY_651751,2020-01-01,baseline_lancement
PTM_20,2020-01-01,baseline_lancement
PTM_24,2020-01-01,baseline_lancement
PTM_25,2020-01-01,baseline_lancement
PTM_26,2020-01-01,baseline_lancement
PTM_27,2020-01-01,baseline_lancement
PTM_3,2020-01-01,baseline_lancement
PTM_4,2020-01-01,baseline_lancement
PTM_41,2020-01-01,baseline_lancement
P_159,2020-01-01,baseline_lancement
P_237,2020-01-01,baseline_lancement
P_244,2020-01-01,baseline_lancement
P_266,2020-01-01,baseline_lancement
RAFFIA,2020-01-01,baseline_lancement
RE014,2026-08-18,git_reconstruit
RE015,2020-01-01,baseline_lancement
RE018,2020-01-01,baseline_lancement
RE024,2020-01-01,baseline_lancement
RE031,2020-01-01,baseline_lancement
RE038,2026-08-18,git_reconstruit
RE042,2020-01-01,baseline_lancement
RE043,2020-01-01,baseline_lancement
RE070,2020-01-01,baseline_lancement
RE071,2020-01-01,baseline_lancement
RE072,2020-01-01,baseline_lancement
RE075,2020-01-01,baseline_lancement
RE20,2020-01-01,baseline_lancement
RE30,2020-01-01,baseline_lancement
RE35,2020-01-01,baseline_lancement
RE40,2020-01-01,baseline_lancement
RE55,2020-01-01,baseline_lancement
REF.110,2020-01-01,baseline_lancement
REGIA_S,2020-01-01,baseline_lancement
RETORS_DMC,2020-01-01,baseline_lancement
REVELATION_DMC,2020-01-01,baseline_lancement
REVELATION_GLI_DMC,2020-01-01,baseline_lancement
RFTA2,2020-01-01,baseline_lancement
RIB_NEON,2020-01-01,baseline_lancement
RTF,2020-01-01,baseline_lancement
RU15227,2020-01-01,baseline_lancement
RUBAN,2020-01-01,baseline_lancement
RUB_1,2020-01-01,baseline_lancement
S.11149,2020-01-01,baseline_lancement
S.1129_40,2020-01-01,baseline_lancement
S.16593,2020-01-01,baseline_lancement
S.16629,2020-01-01,baseline_lancement
S.2159,2020-01-01,baseline_lancement
S.31024,2020-01-01,baseline_lancement
S.3205,2020-01-01,baseline_lancement
S.7866,2020-01-01,baseline_lancement
S.7870,2020-01-01,baseline_lancement
S.8110.05,2020-01-01,baseline_lancement
S01949,2020-01-01,baseline_lancement
S10137,2020-01-01,baseline_lancement
S1019,2020-01-01,baseline_lancement
S103_25,2020-01-01,baseline_lancement
S103_30,2020-01-01,baseline_lancement
S103_40,2020-01-01,baseline_lancement
S103_50,2020-01-01,baseline_lancement
S1048,2020-01-01,baseline_lancement
S1049,2020-01-01,baseline_lancement
S106_25,2020-01-01,baseline_lancement
S106_30,2020-01-01,baseline_lancement
S1102_25,2020-01-01,baseline_lancement
S1102_50,2020-01-01,baseline_lancement
S11130,2020-01-01,baseline_lancement
S11148,2020-01-01,baseline_lancement
S11151,2020-01-01,baseline_lancement
S11152,2020-01-01,baseline_lancement
S11200,2020-01-01,baseline_lancement
S1127,2020-01-01,baseline_lancement
S1146,2020-01-01,baseline_lancement
S116_15,2020-01-01,baseline_lancement
S116_20,2020-01-01,baseline_lancement
S12543.05,2020-01-01,baseline_lancement
S15,2020-01-01,baseline_lancement
S1507,2020-01-01,baseline_lancement
S16603,2020-01-01,baseline_lancement
S16630,2020-01-01,baseline_lancement
S1779,2020-01-01,baseline_lancement
S183,2020-01-01,baseline_lancement
S1880,2020-01-01,baseline_lancement
S1976.15,2020-01-01,baseline_lancement
S1976.32,2020-01-01,baseline_lancement
S1977,2020-01-01,baseline_lancement
S20724_25,2020-01-01,baseline_lancement
S20724_50,2020-01-01,baseline_lancement
S20752_38,2020-01-01,baseline_lancement
S2111,2020-01-01,baseline_lancement
S2120_6,2020-01-01,baseline_lancement
S2146,2020-01-01,baseline_lancement
S30043,2020-01-01,baseline_lancement
S31003,2020-01-01,baseline_lancement
S31004,2020-01-01,baseline_lancement
S3206,2020-01-01,baseline_lancement
S3504,2020-01-01,baseline_lancement
S3537,2020-01-01,baseline_lancement
S3856,2020-01-01,baseline_lancement
S4188,2020-01-01,baseline_lancement
S4783,2020-01-01,baseline_lancement
S4785,2020-01-01,baseline_lancement
S5289,2020-01-01,baseline_lancement
S5307,2020-01-01,baseline_lancement
S5860.50,2020-01-01,baseline_lancement
S5864.50,2020-01-01,baseline_lancement
S60399,2020-01-01,baseline_lancement
S60427,2020-01-01,baseline_lancement
S6091,2020-01-01,baseline_lancement
S6206,2020-01-01,baseline_lancement
S65200.40,2020-01-01,baseline_lancement
S67302,2020-01-01,baseline_lancement
S68003,2020-01-01,baseline_lancement
S68005,2020-01-01,baseline_lancement
S68006.40,2020-01-01,baseline_lancement
S68006.60,2020-01-01,baseline_lancement
S802,2020-01-01,baseline_lancement
S804,2020-01-01,baseline_lancement
S829,2020-01-01,baseline_lancement
S841,2020-01-01,baseline_lancement
S9085,2020-01-01,baseline_lancement
S9095,2020-01-01,baseline_lancement
S9096,2020-01-01,baseline_lancement
S9137_100,2020-01-01,baseline_lancement
S9149,2020-01-01,baseline_lancement
S923.02,2020-01-01,baseline_lancement
S923.03,2020-01-01,baseline_lancement
SALSA_CB,2020-01-01,baseline_lancement
SASH100,2020-01-01,baseline_lancement
SASH100M,2020-01-01,baseline_lancement
SASH20,2020-01-01,baseline_lancement
SASH20M,2020-01-01,baseline_lancement
SASH40L,2020-01-01,baseline_lancement
SC001625,2020-01-01,baseline_lancement
SC001687,2020-01-01,baseline_lancement
SC001830,2020-01-01,baseline_lancement
SE926.367,2020-01-01,baseline_lancement
SE928.376,2020-01-01,baseline_lancement
SE928.392,2020-01-01,baseline_lancement
SE929.570,2020-01-01,baseline_lancement
SERAPHINE,2020-01-01,baseline_lancement
SG004,2020-01-01,baseline_lancement
SK223,2020-01-01,baseline_lancement
SK315,2020-01-01,baseline_lancement
SPA72,2020-01-01,baseline_lancement
SPA73,2020-01-01,baseline_lancement
SUMMER_K,2020-01-01,baseline_lancement
SUNNY_CB,2020-01-01,baseline_lancement
SUPERBA_RICO,2020-01-01,baseline_lancement
T001_DIS,2020-01-01,baseline_lancement
T101.035,2020-01-01,baseline_lancement
T102.045,2020-01-01,baseline_lancement
T114.017,2020-01-01,baseline_lancement
T13-2E,2020-01-01,baseline_lancement
T188.30,2020-01-01,baseline_lancement
T1950,2020-01-01,baseline_lancement
TA-0014E,2020-01-01,baseline_lancement
TAM15,2020-01-01,baseline_lancement
TAPE_YARN_DMC,2020-01-01,baseline_lancement
TB148,2020-01-01,baseline_lancement
TB150,2026-08-18,git_reconstruit
TB156,2026-08-18,git_reconstruit
TB161,2026-08-18,git_reconstruit
TB165,2026-08-18,git_reconstruit
TB169,2020-01-01,baseline_lancement
TB175,2020-01-01,baseline_lancement
TB176,2026-08-18,git_reconstruit
TB177,2020-01-01,baseline_lancement
TB192,2020-01-01,baseline_lancement
TB193,2020-01-01,baseline_lancement
TB194,2020-01-01,baseline_lancement
TB195,2020-01-01,baseline_lancement
TB198,2026-08-18,git_reconstruit
TB200,2026-08-18,git_reconstruit
TB201,2020-01-01,baseline_lancement
TB202,2020-01-01,baseline_lancement
TB232,2020-01-01,baseline_lancement
TB233,2026-08-18,git_reconstruit
TB234,2026-08-18,git_reconstruit
TB246,2026-08-18,git_reconstruit
TB247,2026-08-18,git_reconstruit
TB248,2026-08-18,git_reconstruit
TB249,2026-08-18,git_reconstruit
TB250L,2026-08-18,git_reconstruit
TB251L,2026-08-18,git_reconstruit
TB252L,2026-08-18,git_reconstruit
TB253L,2026-08-18,git_reconstruit
TCK_BRO,2020-01-01,baseline_lancement
TED-020E,2020-01-01,baseline_lancement
TEDDY_DMC,2020-01-01,baseline_lancement
TH.BH30,2020-01-01,baseline_lancement
TISSU_INTERSTISS,2020-01-01,baseline_lancement
TIS_10,2020-01-01,baseline_lancement
TIS_280,2020-01-01,baseline_lancement
TIS_5,2020-01-01,baseline_lancement
TIS_A2008,2020-01-01,baseline_lancement
TIS_ABSORB,2020-01-01,baseline_lancement
TIS_AMEU,2020-01-01,baseline_lancement
TIS_CORAIL,2020-01-01,baseline_lancement
TIS_CRET,2020-01-01,baseline_lancement
TIS_DOUDOU,2020-01-01,baseline_lancement
TIS_EPONGE,2020-01-01,baseline_lancement
TIS_GAZE,2020-01-01,baseline_lancement
TIS_HERA,2020-01-01,baseline_lancement
TIS_JERSEY,2020-01-01,baseline_lancement
TIS_JUTE,2020-01-01,baseline_lancement
TIS_POPE,2020-01-01,baseline_lancement
TIS_PUL,2020-01-01,baseline_lancement
TIS_TOILE,2020-01-01,baseline_lancement
TIS_TT,2020-01-01,baseline_lancement
TIS_VELOURS,2020-01-01,baseline_lancement
TIS_VISC,2020-01-01,baseline_lancement
TK05A,2020-01-01,baseline_lancement
TK06,2020-01-01,baseline_lancement
TK25,2020-01-01,baseline_lancement
TLS_002,2020-01-01,baseline_lancement
TM20C,2020-01-01,baseline_lancement
TM25C,2020-01-01,baseline_lancement
TOILPN_L,2026-08-28,git_reconstruit
TOILPN_S,2026-08-28,git_reconstruit
TR110K,2020-01-01,baseline_lancement
TTHC35280,2020-01-01,baseline_lancement
TTR_TRIMITS,2020-01-01,baseline_lancement
TULIP_3,2020-01-01,baseline_lancement
TULIP_3.5,2020-01-01,baseline_lancement
TULIP_4.5,2020-01-01,baseline_lancement
TULIP_5.5,2020-01-01,baseline_lancement
TULIP_6,2020-01-01,baseline_lancement
TULIP_6.5,2020-01-01,baseline_lancement
T_SHIRT_DMC,2020-01-01,baseline_lancement
U1036,2020-01-01,baseline_lancement
U1736_10,2020-01-01,baseline_lancement
U1754_4,2020-01-01,baseline_lancement
U1888_05,2020-01-01,baseline_lancement
U1888_075,2020-01-01,baseline_lancement
U1888_1,2020-01-01,baseline_lancement
U1888_15,2020-01-01,baseline_lancement
U1888_2,2020-01-01,baseline_lancement
U1888_225,2020-01-01,baseline_lancement
U1888_25,2020-01-01,baseline_lancement
U1888_275,2020-01-01,baseline_lancement
U1888_3,2020-01-01,baseline_lancement
U1899_10,2020-01-01,baseline_lancement
U1953_10,2020-01-01,baseline_lancement
U1953_35,2020-01-01,baseline_lancement
U1953_4,2020-01-01,baseline_lancement
U1953_45,2020-01-01,baseline_lancement
U1953_5,2020-01-01,baseline_lancement
U1953_6,2020-01-01,baseline_lancement
U1953_7,2020-01-01,baseline_lancement
U1953_8,2020-01-01,baseline_lancement
U1953_9,2020-01-01,baseline_lancement
U1958_12,2020-01-01,baseline_lancement
U1965,2020-01-01,baseline_lancement
U1992,2020-01-01,baseline_lancement
U2056,2020-01-01,baseline_lancement
U2057,2020-01-01,baseline_lancement
U2095,2020-01-01,baseline_lancement
U2105,2020-01-01,baseline_lancement
U2107,2020-01-01,baseline_lancement
U2108,2020-01-01,baseline_lancement
U2109,2020-01-01,baseline_lancement
U2121,2020-01-01,baseline_lancement
U2362_5,2020-01-01,baseline_lancement
U2365,2026-08-18,git_reconstruit
U2366,2020-01-01,baseline_lancement
U2367,2020-01-01,baseline_lancement
U2368,2020-01-01,baseline_lancement
U2369,2026-08-18,git_reconstruit
U2370,2026-08-18,git_reconstruit
UNIC.002,2020-01-01,baseline_lancement
UNIC.012,2020-01-01,baseline_lancement
UTEAIG10,2020-01-01,baseline_lancement
UTEAIG12,2020-01-01,baseline_lancement
UTECR2,2020-01-01,baseline_lancement
UTECR9,2020-01-01,baseline_lancement
UTTACRYL_CB,2020-01-01,baseline_lancement
VECLRO_50_A,2026-08-31,git_reconstruit
VELCRO_20_A,2026-08-31,git_reconstruit
VELCRO_25_A,2026-08-31,git_reconstruit
VELCRO_25_C,2026-08-31,git_reconstruit
VELCRO_25_ELA,2026-08-31,git_reconstruit
VELCRO_50_C,2026-08-31,git_reconstruit
VELVET_DMC,2020-01-01,baseline_lancement
WD036,2020-01-01,baseline_lancement
WOW_REWASHI_K,2020-01-01,baseline_lancement
WOW_SPLASH_K,2020-01-01,baseline_lancement
X129,2020-01-01,baseline_lancement
Y9692_22,2020-01-01,baseline_lancement
Z100_10_20,2020-01-01,baseline_lancement
Z100_25_40,2020-01-01,baseline_lancement
Z100_45_60,2020-01-01,baseline_lancement
Z105_2065,2020-01-01,baseline_lancement
Z105_70100,2020-01-01,baseline_lancement
Z115_22,2020-01-01,baseline_lancement
Z115_40,2020-01-01,baseline_lancement
Z115_60,2020-01-01,baseline_lancement
Z118,2020-01-01,baseline_lancement
Z118.40,2020-01-01,baseline_lancement
Z118.60,2020-01-01,baseline_lancement
Z11_1020,2020-01-01,baseline_lancement
Z11_4560,2020-01-01,baseline_lancement
Z13,2020-01-01,baseline_lancement
Z14,2020-01-01,baseline_lancement
Z14_2060,2020-01-01,baseline_lancement
Z17,2020-01-01,baseline_lancement
Z19,2020-01-01,baseline_lancement
Z19_6575,2020-01-01,baseline_lancement
Z200,2020-01-01,baseline_lancement
Z200_2540,2020-01-01,baseline_lancement
Z200_4565,2020-01-01,baseline_lancement
Z200_70140,2020-01-01,baseline_lancement
Z215_45_60,2020-01-01,baseline_lancement
Z215_70,2020-01-01,baseline_lancement
Z220_100,2020-01-01,baseline_lancement
Z220_150,2020-01-01,baseline_lancement
Z220_200,2020-01-01,baseline_lancement
Z220_250,2020-01-01,baseline_lancement
Z220_400,2020-01-01,baseline_lancement
Z305,2020-01-01,baseline_lancement
Z310,2020-01-01,baseline_lancement
Z320,2020-01-01,baseline_lancement
Z320_0520,2020-01-01,baseline_lancement
Z325.25,2020-01-01,baseline_lancement
Z325.30,2020-01-01,baseline_lancement
Z51_1020,2020-01-01,baseline_lancement
Z51_2540,2020-01-01,baseline_lancement
Z51_4560,2020-01-01,baseline_lancement
Z54_2540,2020-01-01,baseline_lancement
Z54_4565,2020-01-01,baseline_lancement
Z54_70140,2020-01-01,baseline_lancement
Z58,2020-01-01,baseline_lancement
ZPAGETTI_H,2020-01-01,baseline_lancement
ZTIR,2020-01-01,baseline_lancement
Z_530,2020-01-01,baseline_lancement
